COUNTY,TOTALCOUNTCONFIRMED,TOTALCOUNTDEATHS,NEWCOUNTCONFIRMED,NEWCOUNTDEATHS,DATE,Long,Lat
Colusa,539,6,1,0,2020-10-07,,
Colusa,539,6,0,0,2020-10-08,,
Colusa,541,6,2,0,2020-10-09,,
Colusa,541,6,0,0,2020-10-10,,
Colusa,541,6,0,0,2020-10-11,,
Colusa,541,6,0,0,2020-10-12,,
Colusa,541,6,0,0,2020-10-13,,
Colusa,543,6,2,0,2020-10-14,,
Colusa,543,6,0,0,2020-10-15,,
Colusa,544,6,1,0,2020-10-16,,
Colusa,544,6,0,0,2020-10-17,,
Colusa,544,6,0,0,2020-10-18,,
Colusa,544,6,0,0,2020-10-19,,
Colusa,546,6,2,0,2020-10-20,,
Colusa,546,6,0,0,2020-10-21,,
Colusa,547,6,1,0,2020-10-22,,
Colusa,547,6,0,0,2020-10-23,,
Colusa,548,6,1,0,2020-10-24,,
Colusa,548,6,0,0,2020-10-25,,
Colusa,548,6,0,0,2020-10-26,,
Colusa,549,6,1,0,2020-10-27,,
Colusa,551,6,2,0,2020-10-28,,
Colusa,552,6,1,0,2020-10-29,,
Colusa,554,6,2,0,2020-10-30,,
Colusa,555,6,1,0,2020-10-31,,
Colusa,567,6,12,0,2020-11-01,,
Colusa,571,6,4,0,2020-11-02,,
Colusa,572,6,1,0,2020-11-03,,
Colusa,571,6,-1,0,2020-11-04,,
Colusa,574,6,3,0,2020-11-05,,
Colusa,580,6,6,0,2020-11-06,,
Colusa,583,6,3,0,2020-11-07,,
Colusa,583,6,0,0,2020-11-08,,
Colusa,583,6,0,0,2020-11-09,,
Colusa,590,6,7,0,2020-11-10,,
Colusa,591,6,1,0,2020-11-11,,
Colusa,591,6,0,0,2020-11-12,,
Colusa,598,6,7,0,2020-11-13,,
Colusa,601,6,3,0,2020-11-14,,
Colusa,601,6,0,0,2020-11-15,,
Colusa,601,6,0,0,2020-11-16,,
Colusa,606,6,5,0,2020-11-17,,
Colusa,611,6,5,0,2020-11-18,,
Colusa,621,6,10,0,2020-11-19,,
Colusa,631,6,10,0,2020-11-20,,
Colusa,642,6,11,0,2020-11-21,,
Colusa,642,6,0,0,2020-11-22,,
Colusa,662,6,20,0,2020-11-23,,
Colusa,682,6,20,0,2020-11-24,,
Colusa,693,6,11,0,2020-11-25,,
Colusa,694,6,1,0,2020-11-26,,
Colusa,694,6,0,0,2020-11-27,,
Colusa,711,6,17,0,2020-11-28,,
Colusa,723,6,12,0,2020-11-29,,
Colusa,737,6,14,0,2020-11-30,,
Colusa,747,6,10,0,2020-12-01,,
Colusa,756,6,9,0,2020-12-02,,
Colusa,774,6,18,0,2020-12-03,,
Colusa,790,6,16,0,2020-12-04,,
Colusa,825,6,35,0,2020-12-05,,
Colusa,824,6,-1,0,2020-12-06,,
Colusa,825,7,1,1,2020-12-07,,
Colusa,875,7,50,0,2020-12-08,,
Colusa,896,7,21,0,2020-12-09,,
Colusa,909,7,13,0,2020-12-10,,
Colusa,923,8,14,1,2020-12-11,,
Colusa,945,8,22,0,2020-12-12,,
Colusa,945,8,0,0,2020-12-13,,
Colusa,949,8,4,0,2020-12-14,,
Colusa,1026,8,77,0,2020-12-15,,
Colusa,1038,8,12,0,2020-12-16,,
Colusa,1053,8,15,0,2020-12-17,,
Colusa,1068,8,15,0,2020-12-18,,
Colusa,1096,8,28,0,2020-12-19,,
Colusa,1121,8,25,0,2020-12-20,,
Colusa,1135,8,14,0,2020-12-21,,
Colusa,1150,8,15,0,2020-12-22,,
Colusa,1167,8,17,0,2020-12-23,,
Colusa,1188,8,21,0,2020-12-24,,
Colusa,1219,8,31,0,2020-12-25,,
Colusa,1240,8,21,0,2020-12-26,,
Colusa,1253,8,13,0,2020-12-27,,
Colusa,1255,8,2,0,2020-12-28,,
Colusa,1272,8,17,0,2020-12-29,,
Colusa,1274,8,2,0,2020-12-30,,
Colusa,1301,8,27,0,2020-12-31,,
Colusa,1314,8,13,0,2021-01-01,,
Colusa,1332,8,18,0,2021-01-02,,
Colusa,1337,8,5,0,2021-01-03,,
Colusa,1368,9,31,1,2021-01-04,,
Colusa,1376,9,8,0,2021-01-05,,
Colusa,1385,9,9,0,2021-01-06,,
Colusa,1420,9,35,0,2021-01-07,,
Colusa,1448,9,28,0,2021-01-08,,
Colusa,1468,9,20,0,2021-01-09,,
Colusa,1478,9,10,0,2021-01-10,,
Colusa,1494,9,16,0,2021-01-11,,
Colusa,1510,9,16,0,2021-01-12,,
Colusa,1524,9,14,0,2021-01-13,,
Colusa,1535,9,11,0,2021-01-14,,
Colusa,1541,9,6,0,2021-01-15,,
Colusa,1578,9,37,0,2021-01-16,,
Colusa,1588,9,10,0,2021-01-17,,
Colusa,1608,9,20,0,2021-01-18,,
Colusa,1617,9,9,0,2021-01-19,,
Colusa,1630,9,13,0,2021-01-20,,
Colusa,1662,9,32,0,2021-01-21,,
Colusa,1668,9,6,0,2021-01-22,,
Colusa,1672,9,4,0,2021-01-23,,
Colusa,1689,9,17,0,2021-01-24,,
Colusa,1709,9,20,0,2021-01-25,,
Colusa,1719,9,10,0,2021-01-26,,
Colusa,1724,9,5,0,2021-01-27,,
Colusa,1731,9,7,0,2021-01-28,,
Colusa,1734,10,3,1,2021-01-29,,
Colusa,1748,10,14,0,2021-01-30,,
Colusa,1754,10,6,0,2021-01-31,,
Colusa,1763,10,9,0,2021-02-01,,
Colusa,1769,11,6,1,2021-02-02,,
Colusa,1773,11,4,0,2021-02-03,,
Colusa,1777,11,4,0,2021-02-04,,
Colusa,1785,11,8,0,2021-02-05,,
Colusa,1791,11,6,0,2021-02-06,,
Colusa,1795,11,4,0,2021-02-07,,
Colusa,1802,11,7,0,2021-02-08,,
Colusa,1812,11,10,0,2021-02-09,,
Colusa,1815,11,3,0,2021-02-10,,
Colusa,1823,11,8,0,2021-02-11,,
Colusa,1836,11,13,0,2021-02-12,,
Colusa,1837,11,1,0,2021-02-13,,
Colusa,1845,11,8,0,2021-02-14,,
Colusa,1849,11,4,0,2021-02-15,,
Colusa,1852,12,3,1,2021-02-16,,
Colusa,1854,13,2,1,2021-02-17,,
Colusa,1856,13,2,0,2021-02-18,,
Colusa,1858,13,2,0,2021-02-19,,
Colusa,1858,13,0,0,2021-02-20,,
Colusa,1860,13,2,0,2021-02-21,,
Colusa,1860,13,0,0,2021-02-22,,
Colusa,1862,13,2,0,2021-02-23,,
Colusa,1863,13,1,0,2021-02-24,,
Colusa,1863,13,0,0,2021-02-25,,
Colusa,1865,13,2,0,2021-02-26,,
Colusa,1869,13,4,0,2021-02-27,,
Colusa,1871,13,2,0,2021-02-28,,
Colusa,1871,13,0,0,2021-03-01,,
Colusa,1872,13,1,0,2021-03-02,,
Colusa,1873,13,1,0,2021-03-03,,
Colusa,1873,13,0,0,2021-03-04,,
Colusa,1874,13,1,0,2021-03-05,,
Colusa,1874,13,0,0,2021-03-06,,
Colusa,1876,13,2,0,2021-03-07,,
Colusa,1877,13,1,0,2021-03-08,,
Colusa,1880,14,3,1,2021-03-09,,
Colusa,1882,14,2,0,2021-03-10,,
Colusa,1883,14,1,0,2021-03-11,,
Lake,0,0,0,0,2020-03-18,,
Lake,0,0,0,0,2020-03-19,,
Lake,0,0,0,0,2020-03-20,,
Lake,0,0,0,0,2020-03-21,,
Lake,0,0,0,0,2020-03-22,,
Lake,0,0,0,0,2020-03-23,,
Lake,0,0,0,0,2020-03-24,,
Lake,0,0,0,0,2020-03-25,,
Lake,0,0,0,0,2020-03-26,,
Lake,0,0,0,0,2020-03-27,,
Lake,0,0,0,0,2020-03-28,,
Lake,,,0,0,2020-03-29,,
Lake,0,0,0,0,2020-03-31,,
Lake,0,0,0,0,2020-04-01,,
Lake,0,0,0,0,2020-04-02,,
Lake,0,0,0,0,2020-04-03,,
Lake,0,0,0,0,2020-04-04,,
Lake,0,0,0,0,2020-04-05,,
Lake,1,0,1,0,2020-04-06,,
Lake,1,0,0,0,2020-04-07,,
Lake,1,0,0,0,2020-04-08,,
Lake,1,0,0,0,2020-04-09,,
Lake,3,0,2,0,2020-04-10,,
Lake,3,0,0,0,2020-04-11,,
Lake,3,0,0,0,2020-04-12,,
Lake,3,0,0,0,2020-04-13,,
Lake,3,0,0,0,2020-04-14,,
Lake,4,0,1,0,2020-04-15,,
Lake,6,0,2,0,2020-04-16,,
Lake,6,0,0,0,2020-04-17,,
Lake,6,0,0,0,2020-04-18,,
Lake,6,0,0,0,2020-04-19,,
Lake,6,0,0,0,2020-04-20,,
Lake,6,0,0,0,2020-04-21,,
Lake,6,0,0,0,2020-04-22,,
Lake,6,0,0,0,2020-04-23,,
Lake,6,0,0,0,2020-04-24,,
Lake,6,0,0,0,2020-04-25,,
Lake,6,0,0,0,2020-04-26,,
Lake,6,0,0,0,2020-04-27,,
Lake,6,0,0,0,2020-04-28,,
Lake,6,0,0,0,2020-04-29,,
Lake,6,0,0,0,2020-04-30,,
Lake,6,0,0,0,2020-05-01,,
Lake,7,0,1,0,2020-05-02,,
Lake,7,0,0,0,2020-05-03,,
Lake,7,0,0,0,2020-05-04,,
Lake,7,0,0,0,2020-05-05,,
Lake,7,0,0,0,2020-05-06,,
Lake,7,0,0,0,2020-05-07,,
Lake,7,0,0,0,2020-05-08,,
Lake,7,0,0,0,2020-05-09,,
Lake,7,0,0,0,2020-05-10,,
Lake,7,0,0,0,2020-05-11,,
Lake,7,0,0,0,2020-05-12,,
Lake,7,0,0,0,2020-05-13,,
Lake,7,0,0,0,2020-05-14,,
Lake,7,0,0,0,2020-05-15,,
Lake,7,0,0,0,2020-05-16,,
Lake,7,0,0,0,2020-05-17,,
Lake,9,0,2,0,2020-05-18,,
Lake,11,0,2,0,2020-05-19,,
Lake,9,0,-2,0,2020-05-20,,
Lake,10,0,1,0,2020-05-21,,
Lake,10,0,0,0,2020-05-22,,
Lake,10,0,0,0,2020-05-23,,
Lake,12,0,2,0,2020-05-24,,
Lake,13,0,1,0,2020-05-25,,
Lake,12,0,-1,0,2020-05-26,,
Lake,13,0,1,0,2020-05-27,,
Lake,17,0,4,0,2020-05-28,,
Lake,17,0,0,0,2020-05-29,,
Lake,18,0,1,0,2020-05-30,,
Lake,19,0,1,0,2020-05-31,,
Lake,22,0,3,0,2020-06-01,,
Lake,25,0,3,0,2020-06-02,,
Lake,26,0,1,0,2020-06-03,,
Lake,27,0,1,0,2020-06-04,,
Lake,28,0,1,0,2020-06-05,,
Lake,28,0,0,0,2020-06-06,,
Lake,28,0,0,0,2020-06-07,,
Lake,28,0,0,0,2020-06-08,,
Lake,28,0,0,0,2020-06-09,,
Lake,28,0,0,0,2020-06-10,,
Lake,28,0,0,0,2020-06-11,,
Lake,29,0,1,0,2020-06-12,,
Lake,29,0,0,0,2020-06-13,,
Lake,31,0,2,0,2020-06-14,,
Lake,31,0,0,0,2020-06-15,,
Lake,31,0,0,0,2020-06-16,,
Lake,32,0,1,0,2020-06-17,,
Lake,36,0,4,0,2020-06-18,,
Lake,36,0,0,0,2020-06-19,,
Lake,37,0,1,0,2020-06-20,,
Lake,36,0,-1,0,2020-06-21,,
Lake,37,0,1,0,2020-06-22,,
Lake,40,0,3,0,2020-06-23,,
Lake,40,0,0,0,2020-06-24,,
Lake,43,0,3,0,2020-06-25,,
Lake,43,0,0,0,2020-06-26,,
Lake,43,0,0,0,2020-06-27,,
Lake,56,0,13,0,2020-06-28,,
Lake,62,0,6,0,2020-06-29,,
Lake,68,0,6,0,2020-06-30,,
Lake,76,0,8,0,2020-07-01,,
Lake,81,0,5,0,2020-07-02,,
Lake,83,0,2,0,2020-07-03,,
Lake,86,0,3,0,2020-07-04,,
Lake,92,0,6,0,2020-07-05,,
Lake,93,0,1,0,2020-07-06,,
Lake,94,0,1,0,2020-07-07,,
Lake,97,1,3,1,2020-07-08,,
Lake,99,1,2,0,2020-07-09,,
Lake,104,1,5,0,2020-07-10,,
Lake,110,1,6,0,2020-07-11,,
Lake,114,1,4,0,2020-07-12,,
Lake,118,1,4,0,2020-07-13,,
Lake,120,1,2,0,2020-07-14,,
Lake,122,1,2,0,2020-07-15,,
Lake,128,1,6,0,2020-07-16,,
Lake,139,1,11,0,2020-07-17,,
Lake,142,1,3,0,2020-07-18,,
Lake,144,1,2,0,2020-07-19,,
Lake,147,1,3,0,2020-07-20,,
Lake,157,1,10,0,2020-07-21,,
Lake,160,1,3,0,2020-07-22,,
Lake,160,1,0,0,2020-07-23,,
Lake,167,1,7,0,2020-07-24,,
Lake,173,1,6,0,2020-07-25,,
Lake,174,1,1,0,2020-07-26,,
Lake,176,1,2,0,2020-07-27,,
Lake,179,1,3,0,2020-07-28,,
Lake,179,1,0,0,2020-07-29,,
Lake,181,1,2,0,2020-07-30,,
Lake,191,1,10,0,2020-07-31,,
Lake,194,1,3,0,2020-08-01,,
Lake,201,1,7,0,2020-08-02,,
Lake,201,1,0,0,2020-08-03,,
Lake,206,1,5,0,2020-08-04,,
Lake,209,2,3,1,2020-08-05,,
Lake,209,2,0,0,2020-08-06,,
Lake,215,2,6,0,2020-08-07,,
Lake,221,2,6,0,2020-08-08,,
Lake,225,2,4,0,2020-08-09,,
Lake,239,2,14,0,2020-08-10,,
Lake,243,2,4,0,2020-08-11,,
Lake,253,2,10,0,2020-08-12,,
Lake,263,2,10,0,2020-08-13,,
Lake,267,2,4,0,2020-08-14,,
Lake,268,2,1,0,2020-08-15,,
Lake,269,2,1,0,2020-08-16,,
Lake,270,2,1,0,2020-08-17,,
Lake,274,2,4,0,2020-08-18,,
Lake,277,2,3,0,2020-08-19,,
Lake,280,3,3,1,2020-08-20,,
Lake,281,3,1,0,2020-08-21,,
Lake,291,3,10,0,2020-08-22,,
Lake,299,3,8,0,2020-08-23,,
Lake,302,3,3,0,2020-08-24,,
Lake,304,3,2,0,2020-08-25,,
Lake,308,3,4,0,2020-08-26,,
Lake,314,3,6,0,2020-08-27,,
Lake,320,3,6,0,2020-08-28,,
Lake,329,4,9,1,2020-08-29,,
Lake,334,4,5,0,2020-08-30,,
Lake,341,4,7,0,2020-08-31,,
Lake,341,5,0,1,2020-09-01,,
Lake,342,5,1,0,2020-09-02,,
Lake,347,5,5,0,2020-09-03,,
Lake,347,5,0,0,2020-09-04,,
Lake,359,5,12,0,2020-09-05,,
Lake,362,5,3,0,2020-09-06,,
Lake,367,5,5,0,2020-09-07,,
Lake,370,5,3,0,2020-09-08,,
Lake,371,6,1,1,2020-09-09,,
Lake,377,6,6,0,2020-09-10,,
Lake,382,7,5,1,2020-09-11,,
Lake,393,7,11,0,2020-09-12,,
Lake,397,7,4,0,2020-09-13,,
Lake,407,7,10,0,2020-09-14,,
Lake,416,7,9,0,2020-09-15,,
Lake,417,7,1,0,2020-09-16,,
Lake,433,10,16,3,2020-09-17,,
Lake,458,10,25,0,2020-09-18,,
Lake,465,10,7,0,2020-09-19,,
Lake,492,10,27,0,2020-09-20,,
Lake,508,11,16,1,2020-09-21,,
Lake,516,11,8,0,2020-09-22,,
Lake,519,11,3,0,2020-09-23,,
Lake,531,11,12,0,2020-09-24,,
Lake,539,11,8,0,2020-09-25,,
Lake,549,11,10,0,2020-09-26,,
Lake,555,11,6,0,2020-09-27,,
Lake,559,11,4,0,2020-09-28,,
Lake,566,11,7,0,2020-09-29,,
Lake,567,11,1,0,2020-09-30,,
Lake,572,11,5,0,2020-10-01,,
Lake,579,11,7,0,2020-10-02,,
Lake,588,11,9,0,2020-10-03,,
Lake,589,11,1,0,2020-10-04,,
Lake,592,12,3,1,2020-10-05,,
Lake,596,12,4,0,2020-10-06,,
Lake,599,12,3,0,2020-10-07,,
Lake,604,12,5,0,2020-10-08,,
Lake,610,13,6,1,2020-10-09,,
Lake,630,13,20,0,2020-10-10,,
Lake,631,13,1,0,2020-10-11,,
Lake,633,13,2,0,2020-10-12,,
Lake,639,14,6,1,2020-10-13,,
Lake,642,14,3,0,2020-10-14,,
Lake,642,14,0,0,2020-10-15,,
Lake,644,15,2,1,2020-10-16,,
Lake,663,15,19,0,2020-10-17,,
Lake,670,15,7,0,2020-10-18,,
Lake,673,15,3,0,2020-10-19,,
Lake,675,15,2,0,2020-10-20,,
Lake,676,15,1,0,2020-10-21,,
Lake,678,15,2,0,2020-10-22,,
Lake,689,15,11,0,2020-10-23,,
Lake,696,15,7,0,2020-10-24,,
Lake,695,15,-1,0,2020-10-25,,
Lake,697,16,2,1,2020-10-26,,
Lake,700,16,3,0,2020-10-27,,
Lake,700,16,0,0,2020-10-28,,
Lake,702,17,2,1,2020-10-29,,
Lake,720,17,18,0,2020-10-30,,
Lake,724,18,4,1,2020-10-31,,
Lake,727,18,3,0,2020-11-01,,
Lake,728,17,1,-1,2020-11-02,,
Lake,732,17,4,0,2020-11-03,,
Lake,735,17,3,0,2020-11-04,,
Lake,739,17,4,0,2020-11-05,,
Lake,741,17,2,0,2020-11-06,,
Lake,751,17,10,0,2020-11-07,,
Lake,754,17,3,0,2020-11-08,,
Lake,755,17,1,0,2020-11-09,,
Lake,762,17,7,0,2020-11-10,,
Lake,763,17,1,0,2020-11-11,,
Lake,764,17,1,0,2020-11-12,,
Lake,770,17,6,0,2020-11-13,,
Lake,773,17,3,0,2020-11-14,,
Lake,777,17,4,0,2020-11-15,,
Lake,784,18,7,1,2020-11-16,,
Lake,792,18,8,0,2020-11-17,,
Lake,802,18,10,0,2020-11-18,,
Lake,809,18,7,0,2020-11-19,,
Lake,820,18,11,0,2020-11-20,,
Lake,832,18,12,0,2020-11-21,,
Lake,834,18,2,0,2020-11-22,,
Lake,840,19,6,1,2020-11-23,,
Lake,872,19,32,0,2020-11-24,,
Lake,878,19,6,0,2020-11-25,,
Lake,890,19,12,0,2020-11-26,,
Lake,909,19,19,0,2020-11-27,,
Lake,920,19,11,0,2020-11-28,,
Lake,927,19,7,0,2020-11-29,,
Lake,939,20,12,1,2020-11-30,,
Lake,969,20,30,0,2020-12-01,,
Lake,971,21,2,1,2020-12-02,,
Lake,991,21,20,0,2020-12-03,,
Lake,1018,21,27,0,2020-12-04,,
Lake,1069,21,51,0,2020-12-05,,
Lake,1075,21,6,0,2020-12-06,,
Lake,1090,21,15,0,2020-12-07,,
Lake,1127,21,37,0,2020-12-08,,
Lake,1158,22,31,1,2020-12-09,,
Lake,1167,22,9,0,2020-12-10,,
Lake,1205,22,38,0,2020-12-11,,
Lake,1232,22,27,0,2020-12-12,,
Lake,1271,22,39,0,2020-12-13,,
Lake,1301,22,30,0,2020-12-14,,
Lake,1341,22,40,0,2020-12-15,,
Lake,1363,21,22,-1,2020-12-16,,
Lake,1374,21,11,0,2020-12-17,,
Lake,1397,21,23,0,2020-12-18,,
Lake,1438,21,41,0,2020-12-19,,
Lake,1463,21,25,0,2020-12-20,,
Lake,1538,22,75,1,2020-12-21,,
Lake,1569,22,31,0,2020-12-22,,
Lake,1595,22,26,0,2020-12-23,,
Lake,1629,23,34,1,2020-12-24,,
Lake,1669,23,40,0,2020-12-25,,
Lake,1710,23,41,0,2020-12-26,,
Lake,1769,23,59,0,2020-12-27,,
Lake,1785,23,16,0,2020-12-28,,
Lake,1805,23,20,0,2020-12-29,,
Lake,1817,23,12,0,2020-12-30,,
Lake,1848,24,31,1,2020-12-31,,
Lake,1888,24,40,0,2021-01-01,,
Lake,1925,24,37,0,2021-01-02,,
Lake,1976,24,51,0,2021-01-03,,
Lake,1984,24,8,0,2021-01-04,,
Lake,2015,25,31,1,2021-01-05,,
Lake,2033,25,18,0,2021-01-06,,
Lake,2054,25,21,0,2021-01-07,,
Lake,2098,26,44,1,2021-01-08,,
Lake,2144,26,46,0,2021-01-09,,
Lake,2174,26,30,0,2021-01-10,,
Lake,2205,27,31,1,2021-01-11,,
Lake,2260,27,55,0,2021-01-12,,
Lake,2305,28,45,1,2021-01-13,,
Lake,2378,28,73,0,2021-01-14,,
Lake,2434,28,56,0,2021-01-15,,
Lake,2504,28,70,0,2021-01-16,,
Lake,2572,28,68,0,2021-01-17,,
Lake,2591,30,19,2,2021-01-18,,
Lake,2625,30,34,0,2021-01-19,,
Lake,2646,31,21,1,2021-01-20,,
Lake,2669,31,23,0,2021-01-21,,
Lake,2681,32,12,1,2021-01-22,,
Lake,2673,32,-8,0,2021-01-23,,
Lake,2724,32,51,0,2021-01-24,,
Lake,2729,32,5,0,2021-01-25,,
Lake,2748,32,19,0,2021-01-26,,
Lake,2750,32,2,0,2021-01-27,,
Lake,2772,32,22,0,2021-01-28,,
Lake,2792,32,20,0,2021-01-29,,
Lake,2809,32,17,0,2021-01-30,,
Lake,2826,32,17,0,2021-01-31,,
Lake,2843,33,17,1,2021-02-01,,
Lake,2857,33,14,0,2021-02-02,,
Lake,2869,33,12,0,2021-02-03,,
Lake,2882,33,13,0,2021-02-04,,
Lake,2906,34,24,1,2021-02-05,,
Lake,2920,34,14,0,2021-02-06,,
Lake,2940,34,20,0,2021-02-07,,
Lake,2949,35,9,1,2021-02-08,,
Lake,2955,36,6,1,2021-02-09,,
Lake,2975,36,20,0,2021-02-10,,
Lake,3002,36,27,0,2021-02-11,,
Lake,3012,37,10,1,2021-02-12,,
Lake,3025,37,13,0,2021-02-13,,
Lake,3030,37,5,0,2021-02-14,,
Lake,3030,38,0,1,2021-02-15,,
Lake,3041,39,11,1,2021-02-16,,
Lake,3057,39,16,0,2021-02-17,,
Lake,3066,39,9,0,2021-02-18,,
Lake,3078,40,12,1,2021-02-19,,
Lake,3089,40,11,0,2021-02-20,,
Lake,3100,40,11,0,2021-02-21,,
Lake,3107,40,7,0,2021-02-22,,
Lake,3121,40,14,0,2021-02-23,,
Lake,3134,40,13,0,2021-02-24,,
Lake,3141,40,7,0,2021-02-25,,
Lake,3153,41,12,1,2021-02-26,,
Lake,3156,41,3,0,2021-02-27,,
Lake,3164,41,8,0,2021-02-28,,
Lake,3164,41,0,0,2021-03-01,,
Lake,3169,41,5,0,2021-03-02,,
Lake,3175,41,6,0,2021-03-03,,
Lake,3181,41,6,0,2021-03-04,,
Lake,3185,41,4,0,2021-03-05,,
Lake,3189,41,4,0,2021-03-06,,
Lake,3192,41,3,0,2021-03-07,,
Lake,3195,42,3,1,2021-03-08,,
Lake,3202,42,7,0,2021-03-09,,
Lake,3207,42,5,0,2021-03-10,,
Lake,3214,42,7,0,2021-03-11,,
Modoc,0,0,0,0,2020-04-03,,
Modoc,0,0,0,0,2020-04-04,,
Modoc,0,0,0,0,2020-04-05,,
Modoc,0,0,0,0,2020-04-06,,
Modoc,0,0,0,0,2020-04-07,,
Modoc,0,0,0,0,2020-04-08,,
Modoc,0,0,0,0,2020-04-09,,
Modoc,0,0,0,0,2020-04-10,,
Modoc,0,0,0,0,2020-04-11,,
Modoc,0,0,0,0,2020-04-12,,
Modoc,0,0,0,0,2020-04-13,,
Modoc,0,0,0,0,2020-04-14,,
Modoc,0,0,0,0,2020-04-15,,
Modoc,0,0,0,0,2020-04-16,,
Modoc,0,0,0,0,2020-04-17,,
Modoc,0,0,0,0,2020-04-18,,
Modoc,0,0,0,0,2020-04-19,,
Modoc,0,0,0,0,2020-04-20,,
Modoc,0,0,0,0,2020-04-21,,
Modoc,0,0,0,0,2020-04-22,,
Modoc,0,0,0,0,2020-04-23,,
Modoc,0,0,0,0,2020-04-24,,
Modoc,0,0,0,0,2020-04-25,,
Modoc,0,0,0,0,2020-04-26,,
Modoc,0,0,0,0,2020-04-27,,
Modoc,0,0,0,0,2020-04-28,,
Modoc,0,0,0,0,2020-04-29,,
Modoc,0,0,0,0,2020-04-30,,
Modoc,0,0,0,0,2020-05-01,,
Modoc,0,0,0,0,2020-05-02,,
Modoc,0,0,0,0,2020-05-03,,
Modoc,0,0,0,0,2020-05-04,,
Modoc,0,0,0,0,2020-05-05,,
Modoc,0,0,0,0,2020-05-06,,
Modoc,0,0,0,0,2020-05-07,,
Modoc,0,0,0,0,2020-05-08,,
Modoc,0,0,0,0,2020-05-09,,
Modoc,0,0,0,0,2020-05-10,,
Modoc,0,0,0,0,2020-05-11,,
Modoc,0,0,0,0,2020-05-12,,
Modoc,0,0,0,0,2020-05-13,,
Modoc,0,0,0,0,2020-05-14,,
Modoc,0,0,0,0,2020-05-15,,
Modoc,0,0,0,0,2020-05-16,,
Modoc,0,0,0,0,2020-05-17,,
Modoc,0,0,0,0,2020-05-18,,
Modoc,0,0,0,0,2020-05-19,,
Modoc,0,0,0,0,2020-05-20,,
Modoc,0,0,0,0,2020-05-21,,
Modoc,0,0,0,0,2020-05-22,,
Modoc,0,0,0,0,2020-05-23,,
Modoc,0,0,0,0,2020-05-24,,
Modoc,1,0,1,0,2020-05-25,,
Modoc,1,0,0,0,2020-05-26,,
Modoc,0,0,-1,0,2020-05-27,,
Modoc,0,0,0,0,2020-05-28,,
Modoc,0,0,0,0,2020-05-29,,
Modoc,0,0,0,0,2020-05-30,,
Modoc,0,0,0,0,2020-05-31,,
Modoc,0,0,0,0,2020-06-01,,
Modoc,0,0,0,0,2020-06-02,,
Modoc,0,0,0,0,2020-06-03,,
Modoc,0,0,0,0,2020-06-04,,
Modoc,0,0,0,0,2020-06-05,,
Modoc,0,0,0,0,2020-06-06,,
Modoc,0,0,0,0,2020-06-07,,
Modoc,0,0,0,0,2020-06-08,,
Modoc,0,0,0,0,2020-06-09,,
Modoc,0,0,0,0,2020-06-10,,
Modoc,0,0,0,0,2020-06-11,,
Modoc,0,0,0,0,2020-06-12,,
Modoc,0,0,0,0,2020-06-13,,
Modoc,0,0,0,0,2020-06-14,,
Modoc,0,0,0,0,2020-06-15,,
Modoc,0,0,0,0,2020-06-16,,
Modoc,0,0,0,0,2020-06-17,,
Modoc,0,0,0,0,2020-06-18,,
Modoc,0,0,0,0,2020-06-19,,
Modoc,0,0,0,0,2020-06-20,,
Modoc,0,0,0,0,2020-06-21,,
Modoc,0,0,0,0,2020-06-22,,
Modoc,0,0,0,0,2020-06-23,,
Modoc,0,0,0,0,2020-06-24,,
Modoc,0,0,0,0,2020-06-25,,
Modoc,0,0,0,0,2020-06-26,,
Modoc,0,0,0,0,2020-06-27,,
Modoc,0,0,0,0,2020-06-28,,
Modoc,0,0,0,0,2020-06-29,,
Modoc,0,0,0,0,2020-06-30,,
Modoc,0,0,0,0,2020-07-01,,
Modoc,0,0,0,0,2020-07-02,,
Modoc,0,0,0,0,2020-07-03,,
Modoc,0,0,0,0,2020-07-04,,
Modoc,0,0,0,0,2020-07-05,,
Modoc,0,0,0,0,2020-07-06,,
Modoc,0,0,0,0,2020-07-07,,
Modoc,0,0,0,0,2020-07-08,,
Modoc,0,0,0,0,2020-07-09,,
Modoc,0,0,0,0,2020-07-10,,
Modoc,0,0,0,0,2020-07-11,,
Modoc,0,0,0,0,2020-07-12,,
Modoc,0,0,0,0,2020-07-13,,
Modoc,0,0,0,0,2020-07-14,,
Modoc,0,0,0,0,2020-07-15,,
Modoc,0,0,0,0,2020-07-16,,
Modoc,0,0,0,0,2020-07-17,,
Modoc,0,0,0,0,2020-07-18,,
Modoc,0,0,0,0,2020-07-19,,
Modoc,0,0,0,0,2020-07-20,,
Modoc,0,0,0,0,2020-07-21,,
Modoc,0,0,0,0,2020-07-22,,
Modoc,0,0,0,0,2020-07-23,,
Modoc,0,0,0,0,2020-07-24,,
Modoc,0,0,0,0,2020-07-25,,
Modoc,0,0,0,0,2020-07-26,,
Modoc,0,0,0,0,2020-07-27,,
Modoc,0,0,0,0,2020-07-28,,
Modoc,0,0,0,0,2020-07-29,,
Modoc,0,0,0,0,2020-07-30,,
Modoc,0,0,0,0,2020-07-31,,
Modoc,2,0,2,0,2020-08-01,,
Modoc,2,0,0,0,2020-08-02,,
Modoc,2,0,0,0,2020-08-03,,
Modoc,3,0,1,0,2020-08-04,,
Modoc,3,0,0,0,2020-08-05,,
Modoc,4,0,1,0,2020-08-06,,
